row_id,chunk_id,parent_doc_id,source_type,title,year,statement_type,note_number,section_type,chunk_index,chunk_count,chunk_text_length
1001,2024_note_2_1_chunk_3,2024_note_2_1,note_block,2. 중요한 회계처리방침:,2024,,2,,3,6,1319
1002,2024_note_2_1_chunk_4,2024_note_2_1,note_block,2. 중요한 회계처리방침:,2024,,2,,4,6,1220
1003,2024_note_2_1_chunk_5,2024_note_2_1,note_block,2. 중요한 회계처리방침:,2024,,2,,5,6,976
1004,2024_note_3_2_chunk_0,2024_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2024,,3,,0,3,1153
1005,2024_note_3_2_chunk_1,2024_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2024,,3,,1,3,1117
1006,2024_note_3_2_chunk_2,2024_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2024,,3,,2,3,605
1007,2024_note_4_3_chunk_0,2024_note_4_3,note_block,4. 범주별 금융상품:,2024,,4,,0,1,98
1008,2024_note_5_4_chunk_0,2024_note_5_4,note_block,5. 금융자산의 양도:,2024,,5,,0,1,260
1009,2024_note_6_5_chunk_0,2024_note_6_5,note_block,6. 공정가치금융자산:,2024,,6,,0,1,265
1010,2024_note_7_6_chunk_0,2024_note_7_6,note_block,7. 매출채권 및 미수금:,2024,,7,,0,1,240
1011,2024_note_8_7_chunk_0,2024_note_8_7,note_block,8. 재고자산:,2024,,8,,0,1,135
1012,2024_note_9_8_chunk_0,2024_note_9_8,note_block,"9. 종속기업, 관계기업 및 공동기업 투자:",2024,,9,,0,1,423
1013,2024_note_10_9_chunk_0,2024_note_10_9,note_block,10. 유형자산:,2024,,10,,0,1,161
1014,2024_note_11_10_chunk_0,2024_note_11_10,note_block,11. 무형자산:,2024,,11,,0,1,100
1015,2024_note_12_11_chunk_0,2024_note_12_11,note_block,12. 차입금:,2024,,12,,0,1,122
1016,2024_note_13_12_chunk_0,2024_note_13_12,note_block,13. 사채:,2024,,13,,0,1,77
1017,2024_note_14_13_chunk_0,2024_note_14_13,note_block,14. 순확정급여부채(자산):,2024,,14,,0,1,541
1018,2024_note_15_14_chunk_0,2024_note_15_14,note_block,15. 충당부채:,2024,,15,,0,1,677
1019,2024_note_16_15_chunk_0,2024_note_16_15,note_block,16. 우발부채와 약정사항:,2024,,16,,0,1,766
1020,2024_note_17_16_chunk_0,2024_note_17_16,note_block,17. 계약부채:,2024,,17,,0,1,87
1021,2024_note_18_17_chunk_0,2024_note_18_17,note_block,18. 자본금:,2024,,18,,0,1,375
1022,2024_note_19_18_chunk_0,2024_note_19_18,note_block,19. 이익잉여금:,2024,,19,,0,1,281
1023,2024_note_20_19_chunk_0,2024_note_20_19,note_block,20. 기타자본항목:,2024,,20,,0,1,81
1024,2024_note_21_20_chunk_0,2024_note_21_20,note_block,21. 비용의 성격별 분류:,2024,,21,,0,1,50
1025,2024_note_22_21_chunk_0,2024_note_22_21,note_block,22. 판매비와관리비:,2024,,22,,0,1,45
1026,2024_note_23_22_chunk_0,2024_note_23_22,note_block,23. 기타수익 및 기타비용:,2024,,23,,0,1,53
1027,2024_note_24_23_chunk_0,2024_note_24_23,note_block,24. 금융수익 및 금융비용:,2024,,24,,0,1,104
1028,2024_note_25_24_chunk_0,2024_note_25_24,note_block,25. 법인세비용:,2024,,25,,0,1,221
1029,2024_note_26_25_chunk_0,2024_note_26_25,note_block,26. 주당이익:,2024,,26,,0,1,142
1030,2024_note_27_26_chunk_0,2024_note_27_26,note_block,27. 현금흐름표:,2024,,27,,0,1,512
1031,2024_note_28_27_chunk_0,2024_note_28_27,note_block,28. 재무위험관리:,2024,,28,,0,5,1171
1032,2024_note_28_27_chunk_1,2024_note_28_27,note_block,28. 재무위험관리:,2024,,28,,1,5,1222
1033,2024_note_28_27_chunk_2,2024_note_28_27,note_block,28. 재무위험관리:,2024,,28,,2,5,1312
1034,2024_note_28_27_chunk_3,2024_note_28_27,note_block,28. 재무위험관리:,2024,,28,,3,5,1274
1035,2024_note_28_27_chunk_4,2024_note_28_27,note_block,28. 재무위험관리:,2024,,28,,4,5,600
1036,2024_note_29_28_chunk_0,2024_note_29_28,note_block,29. 부문별 보고:,2024,,29,,0,1,328
1037,2024_note_30_29_chunk_0,2024_note_30_29,note_block,30. 특수관계자와의 거래:,2024,,30,,0,1,1023
1038,2024_note_31_30_chunk_0,2024_note_31_30,note_block,31. 보고기간 후 사건,2024,,31,,0,1,111
1039,2024_balance_sheet_chunk_0,2024_balance_sheet,normalized_table,balance_sheet,2024,balance_sheet,,,0,2,1188
1040,2024_balance_sheet_chunk_1,2024_balance_sheet,normalized_table,balance_sheet,2024,balance_sheet,,,1,2,955
1041,2024_income_statement_chunk_0,2024_income_statement,normalized_table,income_statement,2024,income_statement,,,0,1,687
1042,2024_comprehensive_income_chunk_0,2024_comprehensive_income,normalized_table,comprehensive_income,2024,comprehensive_income,,,0,1,372
1043,2024_changes_in_equity_prior_period_0_chunk_0,2024_changes_in_equity_prior_period_0,normalized_table,changes_in_equity - prior_period,2024,changes_in_equity,,,0,1,588
1044,2024_changes_in_equity_current_period_1_chunk_0,2024_changes_in_equity_current_period_1,normalized_table,changes_in_equity - current_period,2024,changes_in_equity,,,0,1,649
1045,2024_cash_flow_chunk_0,2024_cash_flow,normalized_table,cash_flow,2024,cash_flow,,,0,2,1189
1046,2024_cash_flow_chunk_1,2024_cash_flow,normalized_table,cash_flow,2024,cash_flow,,,1,2,359
